user_id,call_duration,data_usage,complaints,billing_amount,churn
616558,528,11.59,0,49,0
616559,168,8.4,2,35,0
616560,891,1.86,3,147,1
616561,855,1.95,0,108,0
616562,27,5.33,2,150,0
616563,967,1.32,2,59,0
616564,660,5.79,2,138,0
616565,499,12.38,4,31,1
616566,813,9.17,1,73,0
616567,342,1.14,5,148,1
616568,959,14.66,4,25,1
616569,656,10.41,1,53,0
616570,724,2.59,1,45,0
616571,569,14.12,4,60,1
616572,598,3.21,2,38,0
616573,527,8.37,5,89,1
616574,38,9.66,0,24,1
616575,822,9.76,5,108,1
616576,451,0.34,0,128,0
616577,108,9.74,1,91,0
616578,712,14.8,2,85,0
616579,588,9.1,0,47,0
616580,183,9.0,0,129,0
616581,802,2.03,1,117,0
616582,190,8.58,5,45,1
616583,837,9.66,4,111,1
616584,997,9.75,5,23,1
616585,11,14.49,5,118,1
616586,644,4.42,2,118,0
616587,596,0.64,3,125,1
616588,292,0.69,0,37,0
616589,84,3.52,0,73,0
616590,818,3.36,4,134,1
616591,124,11.48,5,89,1
616592,915,5.18,5,111,1
616593,513,1.52,0,63,0
616594,55,13.51,5,105,1
616595,383,10.95,2,35,0
616596,302,9.16,5,29,1
616597,105,12.39,5,30,1
616598,458,4.27,4,41,1
616599,799,7.78,3,114,1
616600,717,7.89,4,100,1
616601,317,5.71,3,90,1
616602,342,6.11,4,134,1
616603,44,2.94,0,80,0
616604,707,6.12,4,52,1
616605,941,3.15,0,39,0
616606,297,8.34,1,26,1
616607,12,14.12,1,85,0
616608,702,3.06,0,42,0
616609,421,8.35,1,25,1
616610,96,1.51,5,69,1
616611,559,13.98,4,106,1
616612,681,6.99,1,56,0
616613,689,7.13,0,148,0
616614,753,0.26,2,118,0
616615,802,6.97,4,19,1
616616,289,12.97,1,16,1
616617,962,9.88,3,149,1
616618,606,7.85,0,83,0
616619,148,3.56,3,120,1
616620,371,0.64,3,114,1
616621,244,11.91,0,10,1
616622,574,13.97,0,133,0
616623,834,7.75,5,114,1
616624,445,3.56,3,94,1
616625,847,4.39,1,103,0
616626,409,12.75,4,66,1
616627,259,13.96,0,23,1
616628,427,8.97,0,43,0
616629,712,0.37,2,112,0
616630,359,13.42,1,46,0
616631,619,3.5,5,100,1
616632,770,9.34,1,104,0
616633,103,9.73,2,87,0
616634,112,11.19,1,25,1
616635,363,10.45,0,117,0
616636,869,5.62,2,142,0
616637,351,14.17,3,89,1
616638,168,1.21,3,121,1
616639,888,5.28,3,21,1
616640,58,7.58,5,53,1
616641,408,12.63,4,110,1
616642,302,9.53,2,135,0
616643,948,7.05,2,138,0
616644,35,13.24,2,98,0
616645,128,6.75,0,99,0
616646,327,2.96,5,99,1
616647,804,8.88,3,139,1
616648,259,14.17,3,16,1
616649,637,8.1,0,11,1
616650,335,13.04,3,120,1
616651,412,11.72,3,48,1
616652,603,11.59,2,44,0
616653,294,4.53,4,127,1
616654,732,10.93,4,120,1
616655,671,8.32,5,22,1
616656,936,0.87,5,38,1
616657,986,12.64,2,146,0
616658,216,9.67,0,93,0
616659,477,5.95,5,82,1
616660,749,7.5,0,148,0
616661,209,1.58,4,102,1
616662,898,8.71,4,98,1
616663,358,12.38,2,40,0
616664,439,4.95,2,149,0
616665,686,12.77,4,83,1
616666,88,8.19,1,48,0
616667,112,11.16,3,73,1
616668,135,14.01,2,108,0
616669,819,1.44,0,124,0
616670,693,3.15,2,53,0
616671,202,3.03,2,82,0
616672,903,4.13,3,141,1
616673,319,9.3,0,38,0
616674,287,8.13,0,62,0
616675,937,8.02,5,123,1
616676,188,0.75,5,32,1
616677,828,14.99,3,125,1
616678,383,3.78,0,51,0
616679,130,7.7,3,96,1
616680,61,8.97,4,16,1
616681,742,0.32,4,149,1
616682,561,2.21,0,80,0
616683,800,4.61,4,17,1
616684,876,7.23,3,141,1
616685,626,2.9,0,102,0
616686,50,13.18,1,106,0
616687,816,10.64,5,115,1
616688,513,7.92,3,102,1
616689,252,10.45,5,115,1
616690,34,5.03,4,60,1
616691,434,0.81,2,145,0
616692,469,5.63,0,110,0
616693,570,0.85,5,103,1
616694,331,6.34,2,89,0
616695,263,0.69,2,83,0
616696,489,5.38,4,32,1
616697,193,11.53,0,75,0
616698,972,12.22,4,99,1
616699,564,13.04,1,54,0
616700,328,1.86,3,40,1
616701,436,9.76,0,49,0
616702,664,1.62,5,33,1
616703,520,5.99,5,144,1
616704,618,5.5,1,134,0
616705,316,5.94,4,150,1
616706,133,0.24,2,95,0
616707,636,5.1,4,76,1
616708,512,5.18,0,61,0
616709,745,13.86,1,61,0
616710,730,11.27,0,128,0
616711,481,9.99,3,109,1
616712,482,14.91,4,83,1
616713,992,7.09,5,83,1
616714,898,2.07,3,61,1
616715,115,8.92,3,110,1
616716,699,10.47,5,59,1
616717,740,7.8,4,126,1
616718,342,11.29,0,15,1
616719,582,7.65,4,102,1
616720,104,4.9,1,147,0
616721,170,8.76,2,72,0
616722,491,4.23,3,60,1
616723,824,3.99,4,113,1
616724,599,2.96,2,51,0
616725,429,9.27,1,136,0
616726,29,1.57,2,148,0
616727,500,7.56,5,150,1
616728,974,8.7,4,72,1
616729,125,7.82,1,87,0
616730,637,10.33,5,107,1
616731,541,12.4,4,19,1
616732,142,9.38,0,21,1
616733,37,1.87,4,86,1
616734,296,7.77,4,82,1
616735,186,0.52,3,51,1
616736,776,12.8,3,140,1
616737,913,13.49,1,86,0
616738,884,3.12,4,36,1
616739,122,4.09,1,57,0
616740,818,14.48,5,101,1
616741,635,4.72,3,86,1
616742,858,5.5,0,120,0
616743,267,3.04,4,92,1
616744,64,10.72,5,87,1
616745,501,0.25,2,65,0
616746,590,3.64,4,38,1
616747,861,12.49,0,51,0
616748,506,1.53,3,33,1
616749,882,13.26,0,57,0
616750,419,4.65,2,67,0
616751,623,9.77,3,142,1
616752,931,8.75,1,107,0
616753,716,8.48,2,105,0
616754,411,5.77,0,46,0
616755,664,6.08,5,130,1
616756,701,4.9,5,70,1
616757,536,2.05,3,57,1
616758,169,10.95,2,25,1
616759,363,7.91,5,31,1
616760,607,9.93,1,125,0
616761,68,9.36,3,61,1
616762,266,12.94,1,122,0
616763,587,5.09,2,74,0
616764,912,4.26,1,42,0
616765,613,12.77,5,65,1
616766,523,1.76,2,25,1
616767,822,1.92,2,83,0
616768,385,12.77,3,68,1
616769,262,11.33,0,34,0
616770,891,13.93,2,130,0
616771,813,7.97,4,103,1
616772,372,2.86,4,11,1
616773,18,0.47,5,120,1
616774,395,7.31,2,103,0
616775,318,4.64,3,117,1
616776,803,1.16,1,34,0
616777,232,10.64,2,86,0
616778,646,0.44,2,78,0
616779,303,8.15,4,95,1
616780,31,3.2,2,15,1
616781,758,2.62,5,148,1
616782,531,12.77,1,146,0
616783,21,11.72,2,48,0
616784,639,5.13,4,106,1
616785,897,14.3,0,135,0
616786,227,5.7,1,41,0
616787,701,12.24,0,119,0
616788,999,4.77,2,92,0
616789,519,10.62,2,20,1
616790,45,7.46,5,144,1
616791,796,4.69,0,79,0
616792,726,2.09,0,102,0
616793,969,10.39,4,40,1
616794,796,14.09,4,20,1
616795,635,7.15,3,25,1
616796,159,0.34,2,38,0
616797,992,10.33,1,64,0
616798,509,11.96,1,133,0
616799,603,5.42,4,103,1
616800,288,4.84,1,50,0
616801,23,13.59,0,84,0
616802,834,6.35,2,142,0
616803,502,11.74,3,49,1
616804,951,14.07,0,127,0
616805,633,0.5,3,140,1
616806,596,14.24,1,48,0
616807,689,8.63,4,25,1
616808,451,5.73,0,77,0
616809,563,3.07,2,40,0
616810,455,14.63,1,140,0
616811,420,9.71,4,69,1
616812,650,6.74,0,22,1
616813,306,6.15,4,112,1
616814,72,10.39,3,106,1
616815,450,6.72,1,31,0
616816,512,6.8,0,72,0
616817,444,8.23,2,42,0
616818,20,9.09,4,12,1
616819,740,0.24,4,128,1
616820,99,9.29,3,30,1
616821,686,0.58,3,19,1
616822,864,2.6,4,83,1
616823,176,7.2,0,72,0
616824,417,1.85,5,32,1
616825,885,13.63,3,102,1
616826,913,9.2,5,89,1
616827,405,13.18,4,135,1
616828,81,13.06,1,56,0
616829,808,5.03,5,58,1
616830,348,14.64,1,106,0
616831,719,13.83,2,91,0
616832,442,14.39,5,119,1
616833,102,8.76,1,16,1
616834,285,6.34,0,119,0
616835,722,13.33,2,71,0
616836,586,2.45,3,98,1
616837,844,1.37,3,56,1
616838,382,11.61,4,110,1
616839,813,0.99,4,101,1
616840,300,5.91,1,123,0
616841,992,13.72,1,52,0
616842,903,2.59,5,44,1
616843,69,4.52,1,107,0
616844,278,13.95,2,75,0
616845,216,3.74,5,12,1
616846,957,1.03,2,34,0
616847,429,2.97,0,23,1
616848,230,4.2,4,54,1
616849,721,12.29,4,44,1
616850,870,14.55,1,39,0
616851,128,11.16,2,139,0
616852,343,4.91,4,133,1
616853,857,6.17,2,132,0
616854,290,2.76,1,18,1
616855,438,13.62,5,24,1
616856,910,10.06,3,19,1
616857,552,0.54,3,76,1
616858,784,9.02,3,55,1
616859,994,14.36,0,46,0
616860,807,9.99,0,105,0
616861,143,1.51,2,29,1
616862,169,5.56,3,131,1
616863,654,4.88,1,44,0
616864,471,12.25,0,50,0
616865,393,1.26,3,148,1
616866,10,6.08,3,39,1
616867,202,8.02,2,87,0
616868,29,4.07,3,60,1
616869,996,7.71,0,108,0
616870,727,3.26,2,24,1
616871,395,11.77,5,95,1
616872,258,10.54,5,32,1
616873,708,8.1,0,81,0
616874,393,2.07,0,97,0
616875,629,1.4,5,39,1
616876,621,5.74,3,79,1
616877,175,14.62,4,140,1
616878,525,11.34,2,20,1
616879,457,6.87,2,150,0
616880,73,8.45,5,111,1
616881,512,8.73,1,125,0
616882,898,6.0,3,69,1
616883,992,1.34,0,16,1
616884,787,6.71,5,76,1
616885,565,1.44,3,96,1
616886,285,7.32,3,35,1
616887,869,13.67,4,59,1
616888,179,2.48,2,103,0
616889,667,7.09,4,31,1
616890,59,7.18,1,118,0
616891,96,13.23,4,35,1
616892,347,4.8,2,119,0
616893,427,8.42,1,38,0
616894,612,0.48,4,33,1
616895,60,12.98,5,124,1
616896,850,0.61,5,106,1
616897,264,9.02,0,52,0
616898,423,2.55,5,47,1
616899,317,9.66,5,24,1
616900,912,8.49,0,46,0
616901,541,12.72,2,28,1
616902,605,4.45,0,55,0
616903,114,4.68,5,110,1
616904,811,10.0,4,86,1
616905,415,9.74,1,117,0
616906,278,2.58,1,23,1
616907,151,6.84,5,115,1
616908,981,10.27,0,87,0
616909,225,6.94,3,116,1
616910,499,3.63,2,97,0
616911,34,6.85,0,107,0
616912,53,8.51,5,79,1
616913,314,4.04,2,84,0
616914,270,10.21,0,23,1
616915,628,0.57,1,108,0
616916,515,12.88,1,120,0
616917,134,13.92,2,51,0
616918,870,0.35,5,143,1
616919,794,6.58,2,137,0
616920,950,13.63,0,118,0
616921,814,7.79,4,65,1
616922,352,5.4,0,134,0
616923,897,13.13,1,48,0
616924,318,6.79,4,64,1
616925,646,8.88,3,90,1
616926,298,8.98,2,127,0
616927,445,5.82,5,135,1
616928,500,5.39,3,40,1
616929,455,3.02,3,116,1
616930,988,3.59,0,42,0
616931,38,2.18,1,74,0
616932,156,12.57,0,26,1
616933,813,7.08,3,37,1
616934,958,10.78,2,46,0
616935,886,1.3,3,80,1
616936,301,3.24,3,26,1
616937,793,2.09,0,146,0
616938,615,0.33,2,117,0
616939,42,9.63,5,108,1
616940,419,12.48,2,22,1
616941,317,7.57,2,72,0
616942,72,10.94,2,130,0
616943,411,8.05,2,81,0
616944,138,9.26,4,127,1
616945,686,4.01,3,36,1
616946,875,1.86,2,99,0
616947,315,13.37,0,141,0
616948,847,9.16,1,145,0
616949,769,12.92,4,53,1
616950,433,3.08,3,28,1
616951,204,9.64,0,107,0
616952,133,9.69,5,139,1
616953,41,3.43,3,103,1
616954,588,3.1,2,48,0
616955,769,4.53,1,34,0
616956,75,14.93,0,71,0
616957,306,14.24,3,128,1
616958,599,9.3,1,78,0
616959,99,6.44,4,42,1
616960,188,2.63,3,63,1
616961,79,13.93,3,94,1
616962,527,6.88,0,19,1
616963,452,7.32,4,98,1
616964,352,12.95,4,50,1
616965,432,7.85,4,49,1
616966,566,14.28,0,26,1
616967,352,12.01,5,27,1
616968,291,4.89,2,76,0
616969,232,11.33,3,149,1
616970,303,2.31,2,97,0
616971,210,6.37,4,37,1
616972,999,14.64,2,52,0
616973,132,7.07,3,97,1
616974,792,3.62,5,133,1
616975,649,3.79,1,47,0
616976,432,4.33,2,56,0
616977,949,7.39,3,110,1
616978,192,9.45,3,15,1
616979,134,4.88,1,111,0
616980,282,9.26,4,80,1
616981,23,3.58,4,69,1
616982,891,7.67,4,138,1
616983,479,3.55,5,77,1
616984,948,12.98,4,93,1
616985,138,11.92,4,85,1
616986,424,11.42,4,62,1
616987,890,14.13,5,38,1
616988,549,3.58,2,59,0
616989,883,0.75,2,91,0
616990,864,1.37,0,118,0
616991,110,8.59,0,40,0
616992,173,8.67,4,42,1
616993,695,10.13,2,62,0
616994,25,14.4,4,29,1
616995,927,3.57,0,52,0
616996,539,13.24,0,31,0
616997,668,11.42,5,40,1
616998,212,6.32,0,79,0
616999,385,2.64,3,94,1
617000,822,13.34,2,139,0
617001,817,13.0,1,21,1
617002,866,14.08,5,42,1
617003,16,2.41,3,17,1
617004,771,5.26,0,60,0
617005,287,2.28,2,124,0
617006,262,8.82,3,45,1
617007,642,6.8,2,103,0
617008,399,9.85,4,66,1
617009,850,2.97,2,131,0
617010,479,11.26,2,18,1
617011,773,9.21,3,62,1
617012,931,14.99,3,38,1
617013,808,13.56,0,111,0
617014,281,10.6,3,121,1
617015,502,0.49,5,149,1
617016,249,14.67,1,71,0
617017,283,3.29,3,51,1
617018,505,7.81,4,33,1
617019,855,14.72,1,91,0
617020,170,3.24,1,12,1
617021,406,6.92,4,106,1
617022,95,10.5,0,70,0
617023,729,2.3,0,27,1
617024,295,5.08,4,104,1
617025,183,13.11,3,110,1
617026,822,1.48,3,47,1
617027,356,10.26,2,148,0
617028,247,11.56,3,50,1
617029,719,8.81,5,126,1
617030,451,11.32,2,82,0
617031,441,13.63,5,67,1
617032,964,5.32,2,62,0
617033,288,11.42,3,58,1
617034,823,10.0,0,61,0
617035,165,7.5,0,21,1
617036,899,4.22,3,148,1
617037,478,5.05,5,135,1
617038,548,14.19,3,23,1
617039,401,3.29,5,49,1
617040,490,3.51,5,82,1
617041,27,2.7,1,123,0
617042,293,12.48,1,144,0
617043,156,3.72,2,90,0
617044,964,10.35,0,124,0
617045,650,2.91,5,18,1
617046,513,5.92,5,106,1
617047,891,5.96,4,118,1
617048,238,9.3,5,47,1
617049,283,10.26,2,36,0
617050,490,8.0,2,131,0
617051,573,2.37,5,108,1
617052,936,14.8,4,79,1
617053,748,8.02,0,143,0
617054,214,12.71,4,129,1
617055,252,12.12,0,20,1
617056,303,7.44,0,10,1
617057,989,7.88,3,140,1
617058,837,2.1,5,85,1
617059,267,2.58,5,38,1
617060,18,0.73,3,52,1
617061,109,4.32,2,147,0
617062,351,4.99,0,124,0
617063,659,10.83,4,78,1
617064,946,7.76,3,147,1
617065,180,10.45,2,98,0
617066,531,11.67,5,92,1
617067,822,9.71,2,57,0
617068,802,1.08,2,72,0
617069,699,0.85,0,34,0
617070,548,12.43,1,42,0
617071,379,12.26,5,53,1
617072,971,2.71,2,63,0
617073,708,9.98,3,25,1
617074,669,10.69,1,124,0
617075,262,5.15,1,127,0
617076,81,11.5,5,97,1
617077,578,11.32,3,118,1
617078,901,7.95,2,139,0
617079,222,13.2,4,84,1
617080,600,10.07,2,98,0
617081,148,0.44,1,34,0
617082,569,14.56,0,70,0
617083,174,12.86,2,84,0
617084,66,8.41,2,85,0
617085,827,11.63,2,113,0
617086,952,8.51,3,122,1
617087,26,4.55,0,65,0
617088,440,14.52,5,100,1
617089,173,6.6,4,15,1
617090,536,4.25,2,61,0
617091,652,1.2,0,119,0
617092,115,13.65,0,113,0
617093,876,3.06,2,70,0
617094,208,14.12,4,125,1
617095,381,1.77,1,134,0
617096,862,5.06,4,29,1
617097,862,10.03,0,107,0
617098,634,12.11,4,116,1
617099,560,14.9,5,20,1
617100,501,12.05,2,14,1
617101,789,12.99,2,60,0
617102,54,11.27,2,52,0
617103,74,12.71,1,143,0
617104,171,13.67,3,53,1
617105,327,12.84,0,80,0
617106,73,13.79,4,32,1
617107,798,0.89,2,57,0
617108,167,13.71,2,131,0
617109,429,14.76,1,138,0
617110,713,10.37,3,140,1
617111,593,7.19,5,135,1
617112,80,12.66,1,60,0
617113,170,6.63,2,67,0
617114,276,14.43,5,137,1
617115,543,1.72,5,100,1
617116,33,10.1,5,111,1
617117,940,11.71,0,22,1
617118,314,2.75,2,42,0
617119,112,6.16,4,42,1
617120,639,10.01,0,20,1
617121,988,1.76,3,18,1
617122,200,9.1,4,74,1
617123,342,14.06,5,92,1
617124,174,4.32,3,148,1
617125,228,14.07,0,14,1
617126,843,13.7,1,35,0
617127,715,0.67,0,75,0
617128,363,8.9,1,53,0
617129,127,4.24,4,72,1
617130,674,14.78,4,118,1
617131,836,12.97,0,52,0
617132,194,3.42,2,64,0
617133,962,13.27,0,143,0
617134,192,6.05,4,147,1
617135,747,11.87,4,82,1
617136,900,9.88,4,67,1
617137,871,3.92,2,131,0
617138,177,5.51,5,85,1
617139,279,14.3,3,90,1
617140,633,11.19,5,33,1
617141,981,9.39,5,28,1
617142,138,11.23,4,150,1
617143,174,4.51,2,35,0
617144,803,14.93,0,115,0
617145,792,3.64,4,73,1
617146,147,8.34,0,102,0
617147,763,14.93,5,29,1
617148,267,3.65,4,53,1
617149,290,6.65,0,148,0
617150,865,10.08,4,117,1
617151,821,8.19,4,47,1
617152,587,13.74,4,25,1
617153,134,14.3,4,43,1
617154,177,10.51,3,144,1
617155,338,0.51,4,76,1
617156,987,10.86,1,75,0
617157,515,3.73,2,37,0
617158,205,5.98,0,118,0
617159,972,2.39,2,100,0
617160,160,1.88,2,149,0
617161,296,0.28,0,136,0
617162,662,10.22,5,53,1
617163,878,14.0,5,141,1
617164,988,12.62,2,148,0
617165,361,5.72,3,58,1
617166,356,11.6,4,94,1
617167,496,13.48,4,49,1
617168,598,8.83,1,129,0
617169,458,11.73,1,42,0
617170,570,1.86,2,68,0
617171,364,1.15,5,119,1
617172,294,3.88,2,139,0
617173,880,0.45,5,128,1
617174,932,0.8,0,44,0
617175,685,0.88,5,101,1
617176,83,13.6,2,68,0
617177,665,13.59,5,96,1
617178,942,12.88,0,71,0
617179,822,7.2,4,37,1
617180,324,3.54,3,83,1
617181,374,2.61,0,57,0
617182,452,4.61,1,73,0
617183,374,12.12,2,34,0
617184,368,14.27,3,113,1
617185,15,3.1,1,89,0
617186,35,10.13,0,82,0
617187,593,2.26,4,141,1
617188,229,14.38,3,64,1
617189,74,4.91,3,64,1
617190,208,13.73,5,121,1
617191,40,11.45,5,96,1
617192,878,12.81,3,133,1
617193,677,9.5,0,43,0
617194,829,3.25,3,114,1
617195,490,13.93,5,24,1
617196,839,14.16,4,66,1
617197,790,6.15,2,54,0
617198,471,7.24,5,43,1
617199,810,12.27,3,107,1
617200,534,10.74,3,13,1
617201,386,9.76,4,125,1
617202,430,12.36,4,77,1
617203,88,11.8,3,24,1
617204,40,0.27,2,52,0
617205,154,7.15,2,89,0
617206,313,5.72,1,141,0
617207,516,10.5,3,83,1
617208,925,14.11,0,76,0
617209,609,9.16,0,56,0
617210,315,7.56,5,38,1
617211,599,1.56,4,68,1
617212,872,1.92,3,80,1
617213,120,7.56,0,135,0
617214,790,4.72,1,120,0
617215,310,13.7,2,40,0
617216,255,3.79,3,54,1
617217,392,5.53,5,37,1
617218,691,0.12,4,124,1
617219,236,5.98,3,87,1
617220,980,8.29,3,136,1
617221,185,8.96,4,11,1
617222,140,9.52,2,40,0
617223,936,1.92,5,44,1
617224,391,9.09,3,15,1
617225,923,12.45,2,41,0
617226,642,6.4,3,108,1
617227,593,10.45,3,99,1
617228,374,10.82,3,38,1
617229,373,13.37,3,90,1
617230,12,0.49,5,81,1
617231,537,11.75,4,22,1
617232,296,13.83,1,58,0
617233,240,5.17,5,135,1
617234,351,1.76,5,90,1
617235,573,12.82,2,26,1
617236,924,12.44,2,67,0
617237,666,9.71,3,143,1
617238,500,10.79,2,144,0
617239,217,1.6,5,102,1
617240,671,6.95,0,98,0
617241,685,5.51,3,104,1
617242,722,9.35,0,23,1
617243,787,10.44,0,51,0
617244,457,11.21,3,80,1
617245,787,2.8,3,84,1
617246,901,6.23,4,19,1
617247,122,3.67,5,87,1
617248,382,8.92,2,68,0
617249,160,3.71,1,37,0
617250,499,7.02,3,129,1
617251,393,3.37,4,85,1
617252,190,2.5,5,68,1
617253,34,12.03,0,23,1
617254,850,7.19,3,72,1
617255,298,11.71,5,19,1
617256,351,1.2,5,34,1
617257,724,9.55,0,85,0
617258,215,8.13,1,150,0
617259,88,5.86,2,113,0
617260,288,11.13,4,26,1
617261,625,0.35,4,78,1
617262,621,10.58,4,79,1
617263,27,0.67,2,128,0
617264,205,5.0,1,82,0
617265,761,14.15,3,45,1
617266,213,13.9,1,132,0
617267,558,1.55,5,82,1
617268,459,2.85,3,39,1
617269,794,8.14,2,92,0
617270,999,12.2,5,31,1
617271,281,13.25,1,77,0
617272,559,2.25,4,124,1
617273,82,0.92,4,111,1
617274,109,3.91,3,63,1
617275,488,9.59,5,25,1
617276,630,12.53,4,89,1
617277,213,3.37,3,113,1
617278,958,2.18,2,62,0
617279,980,4.79,3,68,1
617280,742,3.14,3,119,1
617281,690,2.01,3,41,1
617282,252,3.26,4,128,1
617283,84,7.93,0,65,0
617284,621,13.4,2,83,0
617285,676,8.47,1,47,0
617286,599,12.06,0,25,1
617287,873,4.31,3,106,1
617288,305,3.27,1,91,0
617289,922,14.76,5,43,1
617290,263,0.33,5,55,1
617291,850,14.7,1,137,0
617292,896,8.61,3,143,1
617293,192,8.19,0,109,0
617294,316,6.73,5,101,1
617295,490,3.57,1,83,0
617296,798,0.44,3,37,1
617297,379,3.41,3,149,1
617298,912,14.45,1,126,0
617299,617,1.66,4,46,1
617300,381,3.92,2,56,0
617301,552,12.09,1,89,0
617302,189,5.03,1,114,0
617303,454,14.76,2,113,0
617304,587,0.96,3,125,1
617305,450,9.3,1,33,0
617306,432,3.28,1,73,0
617307,744,0.61,0,34,0
617308,196,1.42,2,13,1
617309,369,12.58,3,150,1
617310,471,1.61,5,131,1
617311,45,14.61,5,103,1
617312,123,7.0,0,26,1
617313,396,9.42,5,112,1
617314,347,11.61,3,100,1
617315,585,7.05,5,54,1
617316,892,1.85,4,119,1
617317,266,11.14,3,12,1
617318,661,8.99,5,50,1
617319,641,6.39,2,49,0
617320,761,12.33,5,90,1
617321,20,3.31,2,49,0
617322,658,1.79,4,29,1
617323,626,10.94,2,52,0
617324,671,6.72,5,51,1
617325,228,10.04,1,137,0
617326,940,10.21,5,58,1
617327,957,11.18,3,111,1
617328,292,13.53,1,137,0
617329,107,11.11,0,77,0
617330,830,9.77,4,54,1
617331,832,10.06,5,146,1
617332,154,8.71,4,39,1
617333,530,3.49,2,82,0
617334,702,8.19,3,37,1
617335,174,11.77,5,118,1
617336,440,10.5,0,80,0
617337,870,7.04,3,26,1
617338,532,11.53,2,36,0
617339,857,6.42,2,88,0
617340,670,13.77,0,114,0
617341,120,4.21,0,18,1
617342,215,9.37,1,84,0
617343,811,5.55,3,28,1
617344,122,0.5,0,56,0
617345,676,3.0,1,99,0
617346,646,9.95,4,61,1
617347,939,13.23,2,76,0
617348,244,2.38,3,117,1
617349,248,0.4,1,125,0
617350,942,6.59,3,76,1
617351,165,1.34,3,48,1
617352,27,2.53,2,136,0
617353,794,11.6,4,61,1
617354,250,5.27,0,125,0
617355,48,10.64,0,31,0
617356,733,7.95,3,92,1
617357,434,5.35,4,104,1
617358,389,7.05,0,102,0
617359,541,2.49,5,138,1
617360,279,11.83,1,129,0
617361,302,14.0,5,39,1
617362,555,7.96,0,80,0
617363,838,5.9,4,87,1
617364,817,2.33,5,59,1
617365,346,2.56,3,65,1
617366,54,13.83,4,62,1
617367,290,10.66,0,83,0
617368,275,4.36,0,108,0
617369,761,1.9,0,103,0
617370,720,11.08,3,69,1
617371,716,5.38,2,82,0
617372,253,4.48,0,150,0
617373,497,8.21,1,89,0
617374,773,1.6,3,30,1
617375,397,13.29,1,89,0
617376,648,4.14,2,93,0
617377,680,4.28,3,53,1
617378,678,12.99,0,95,0
617379,337,7.4,0,63,0
617380,549,14.07,4,104,1
617381,724,14.62,0,117,0
617382,161,6.09,4,77,1
617383,481,6.34,3,55,1
617384,600,11.09,3,97,1
617385,862,10.66,2,51,0
617386,453,9.95,1,19,1
617387,903,11.45,5,147,1
617388,275,6.65,5,36,1
617389,471,13.16,3,81,1
617390,399,7.28,0,61,0
617391,119,10.05,1,26,1
617392,785,3.99,3,130,1
617393,375,4.46,1,108,0
617394,865,7.99,1,48,0
617395,137,5.93,0,127,0
617396,265,14.45,3,104,1
617397,651,1.43,1,77,0
617398,451,12.95,2,88,0
617399,997,3.53,1,106,0
617400,443,3.99,5,49,1
617401,23,8.2,4,28,1
617402,939,4.09,4,40,1
617403,60,14.26,4,150,1
617404,688,13.12,5,44,1
617405,683,14.42,5,16,1
617406,783,1.0,2,47,0
617407,424,4.47,2,91,0
617408,604,13.35,2,110,0
617409,667,14.94,0,66,0
617410,220,6.91,3,64,1
617411,688,8.93,2,125,0
617412,226,2.08,4,149,1
617413,491,6.5,4,93,1
617414,115,9.68,3,96,1
617415,877,8.65,3,48,1
617416,467,0.47,1,120,0
617417,69,1.48,1,136,0
617418,790,7.71,5,21,1
617419,730,9.8,2,68,0
617420,337,7.6,3,109,1
617421,895,7.34,5,111,1
617422,718,14.81,5,68,1
617423,974,5.71,5,108,1
617424,152,14.83,0,103,0
617425,249,14.4,0,84,0
617426,267,2.21,1,69,0
617427,103,13.96,2,21,1
617428,946,10.85,5,132,1
617429,816,4.41,1,92,0
617430,175,9.3,4,131,1
617431,850,0.78,1,147,0
617432,504,11.12,1,34,0
617433,221,11.7,0,140,0
617434,457,9.04,1,147,0
617435,874,4.66,0,110,0
617436,267,8.69,1,48,0
617437,284,0.15,3,75,1
617438,330,1.36,4,15,1
617439,196,13.0,5,149,1
617440,831,14.32,5,37,1
617441,279,7.42,5,124,1
617442,267,0.73,2,52,0
617443,469,8.66,4,17,1
617444,335,1.82,5,25,1
617445,236,8.28,1,92,0
617446,852,6.0,4,64,1
617447,408,11.73,0,91,0
617448,423,9.02,1,40,0
617449,119,0.51,1,32,0
617450,737,6.43,3,97,1
617451,511,10.89,2,117,0
617452,139,9.45,1,113,0
617453,398,4.01,5,106,1
617454,810,13.3,1,23,1
617455,617,10.16,5,138,1
617456,286,2.6,0,31,0
617457,493,9.59,4,118,1
617458,868,10.23,1,73,0
617459,770,13.48,1,17,1
617460,879,10.75,2,121,0
617461,76,3.39,1,51,0
617462,97,6.72,1,135,0
617463,155,11.58,5,126,1
617464,856,7.32,5,131,1
617465,101,7.9,1,91,0
617466,815,7.62,4,39,1
617467,878,3.24,3,85,1
617468,994,3.65,4,15,1
617469,78,10.89,0,89,0
617470,604,8.95,4,123,1
617471,213,10.93,5,83,1
617472,687,3.27,5,69,1
617473,799,2.63,2,148,0
617474,600,0.41,4,145,1
617475,272,5.67,3,92,1
617476,169,3.17,4,146,1
617477,462,4.1,1,20,1
617478,765,7.29,3,60,1
617479,512,0.36,0,40,0
617480,495,6.05,2,59,0
617481,757,0.16,4,39,1
617482,823,5.98,1,119,0
617483,179,7.85,1,116,0
617484,72,10.27,4,66,1
617485,968,5.06,4,80,1
617486,559,0.79,2,132,0
617487,677,2.64,3,25,1
617488,427,10.08,0,93,0
