user_id,call_duration,data_usage,complaints,billing_amount,churn
298468,848,10.73,5,61,1
298469,325,1.86,3,114,1
298470,340,8.58,0,104,0
298471,572,1.58,3,136,1
298472,805,6.68,3,80,1
298473,846,2.02,0,119,0
298474,544,5.56,3,81,1
298475,475,4.3,0,108,0
298476,303,2.04,2,102,0
298477,352,8.57,0,42,0
298478,769,1.55,1,111,0
298479,190,9.54,5,81,1
298480,767,1.98,3,71,1
298481,502,13.39,3,32,1
298482,402,6.68,3,56,1
298483,901,6.09,2,150,0
298484,306,10.89,3,145,1
298485,115,4.66,3,51,1
298486,427,7.82,2,86,0
298487,712,7.92,5,28,1
298488,415,1.04,5,23,1
298489,578,7.12,0,26,1
298490,907,13.73,4,71,1
298491,109,0.49,5,15,1
298492,725,0.16,0,16,1
298493,580,11.01,0,146,0
298494,785,14.44,1,11,1
298495,739,11.14,2,105,0
298496,193,14.94,5,53,1
298497,667,4.54,1,109,0
298498,349,1.17,5,36,1
298499,110,9.78,0,138,0
298500,311,12.82,4,87,1
298501,213,7.16,0,129,0
298502,676,7.47,1,123,0
298503,491,6.51,0,84,0
298504,562,9.24,5,28,1
298505,129,2.29,2,136,0
298506,575,10.02,0,58,0
298507,508,7.78,1,81,0
298508,737,7.65,1,80,0
298509,202,14.38,4,53,1
298510,587,7.64,2,133,0
298511,348,8.64,1,102,0
298512,705,10.59,1,72,0
298513,303,9.73,0,57,0
298514,775,0.38,0,89,0
298515,45,9.06,0,83,0
298516,45,11.19,3,75,1
298517,903,12.49,5,86,1
298518,770,14.42,1,75,0
298519,846,5.44,2,150,0
298520,908,14.99,3,54,1
298521,140,5.77,0,134,0
298522,902,4.09,5,49,1
298523,79,9.1,0,42,0
298524,857,4.43,3,85,1
298525,335,10.58,0,86,0
298526,44,6.23,0,66,0
298527,952,10.27,0,12,1
298528,669,9.29,1,106,0
298529,167,5.29,3,59,1
298530,739,3.68,4,39,1
298531,899,13.15,2,23,1
298532,748,0.95,0,113,0
298533,707,7.94,0,137,0
298534,741,9.27,3,69,1
298535,954,9.09,5,139,1
298536,210,5.48,3,62,1
298537,504,3.33,1,12,1
298538,989,3.37,0,72,0
298539,319,9.95,3,144,1
298540,30,1.06,4,31,1
298541,881,10.81,2,96,0
298542,997,4.61,3,51,1
298543,638,9.88,3,150,1
298544,70,8.05,4,112,1
298545,350,5.18,2,89,0
298546,86,6.68,0,45,0
298547,905,9.06,4,114,1
298548,920,6.83,3,75,1
298549,158,13.4,4,31,1
298550,58,11.41,2,30,0
298551,490,5.06,3,56,1
298552,188,1.54,2,147,0
298553,215,12.4,3,71,1
298554,364,0.92,3,114,1
298555,160,8.93,0,34,0
298556,269,5.32,2,91,0
298557,78,7.81,1,96,0
298558,633,4.59,0,117,0
298559,955,1.47,3,110,1
298560,992,5.28,3,87,1
298561,577,8.08,3,147,1
298562,808,5.33,3,127,1
298563,667,9.19,4,74,1
298564,99,11.81,3,122,1
298565,243,0.14,4,14,1
298566,348,10.06,4,29,1
298567,982,14.46,3,17,1
298568,160,3.72,1,25,1
298569,284,4.34,1,103,0
298570,141,13.73,2,36,0
298571,490,6.18,0,48,0
298572,563,12.06,4,57,1
298573,27,1.15,0,145,0
298574,182,8.11,2,64,0
298575,771,3.32,2,118,0
298576,652,8.18,1,18,1
298577,959,14.9,3,116,1
298578,21,10.45,2,43,0
298579,501,3.3,0,114,0
298580,231,0.44,4,129,1
298581,859,11.63,1,81,0
298582,637,1.93,2,102,0
298583,986,6.44,5,136,1
298584,292,13.58,0,46,0
298585,96,9.24,4,80,1
298586,517,14.7,1,106,0
298587,95,8.42,2,57,0
298588,681,0.43,3,143,1
298589,532,13.99,2,109,0
298590,205,6.17,2,57,0
298591,335,5.88,3,110,1
298592,54,8.37,1,65,0
298593,783,4.89,5,67,1
298594,937,10.03,1,48,0
298595,440,13.15,4,35,1
298596,651,7.75,1,130,0
298597,76,1.62,0,77,0
298598,312,1.18,2,99,0
298599,820,1.7,0,54,0
298600,827,1.12,3,109,1
298601,463,7.31,2,135,0
298602,356,6.64,2,40,0
298603,42,2.09,4,129,1
298604,950,0.75,3,130,1
298605,97,9.45,0,122,0
298606,655,13.68,4,105,1
298607,837,6.05,4,97,1
298608,650,9.51,0,51,0
298609,950,6.37,0,17,1
298610,79,7.51,1,84,0
298611,99,6.76,1,89,0
298612,70,5.27,1,28,1
298613,12,0.64,5,55,1
298614,702,6.45,2,75,0
298615,511,12.08,4,28,1
298616,661,3.93,5,111,1
298617,865,13.47,2,95,0
298618,278,10.39,5,72,1
298619,71,6.75,4,110,1
298620,394,8.81,1,91,0
298621,821,3.91,1,131,0
298622,729,13.35,3,20,1
298623,26,3.03,5,45,1
298624,666,3.46,5,26,1
298625,400,4.9,5,131,1
298626,817,10.97,4,62,1
298627,10,5.16,5,105,1
298628,951,10.9,4,26,1
298629,72,9.4,3,60,1
298630,679,1.25,1,36,0
298631,522,3.25,1,14,1
298632,160,14.53,5,144,1
298633,999,2.07,4,50,1
298634,936,2.95,5,134,1
298635,184,9.52,1,150,0
298636,250,4.69,1,117,0
298637,441,9.08,2,141,0
298638,30,14.97,1,112,0
298639,161,8.69,1,87,0
298640,593,1.39,5,124,1
298641,960,13.23,4,146,1
298642,912,13.57,2,129,0
298643,797,14.56,1,143,0
298644,115,4.08,3,67,1
298645,252,5.98,3,41,1
298646,165,14.37,2,29,1
298647,859,11.05,1,85,0
298648,312,14.11,1,23,1
298649,907,1.91,0,77,0
298650,297,5.37,0,66,0
298651,600,0.7,5,75,1
298652,63,11.54,5,150,1
298653,873,0.12,5,47,1
298654,882,7.35,3,31,1
298655,779,7.71,1,65,0
298656,88,10.31,5,26,1
298657,858,5.97,4,25,1
298658,638,11.54,3,43,1
298659,827,9.98,0,137,0
298660,222,10.37,0,56,0
298661,118,9.21,1,128,0
298662,343,2.43,3,43,1
298663,519,0.18,2,112,0
298664,333,4.68,5,81,1
298665,645,6.96,1,112,0
298666,122,13.68,5,30,1
298667,835,2.02,0,119,0
298668,260,9.65,1,81,0
298669,67,13.81,3,27,1
298670,785,9.91,4,60,1
298671,288,13.49,0,89,0
298672,339,6.37,4,58,1
298673,563,4.94,3,128,1
298674,470,14.41,3,24,1
298675,203,3.72,4,42,1
298676,255,9.45,4,139,1
298677,922,7.17,0,39,0
298678,992,5.48,2,79,0
298679,955,13.54,3,149,1
298680,524,4.38,5,115,1
298681,487,2.8,1,30,0
298682,874,6.55,0,80,0
298683,942,13.47,0,88,0
298684,154,11.64,0,111,0
298685,697,3.56,0,10,1
298686,427,3.42,0,100,0
298687,112,7.7,0,29,1
298688,522,5.9,5,84,1
298689,842,6.55,1,107,0
298690,942,10.19,5,19,1
298691,860,6.8,4,93,1
298692,767,11.64,5,11,1
298693,273,6.42,2,136,0
298694,125,2.45,5,90,1
298695,500,8.79,3,126,1
298696,929,12.77,5,108,1
298697,923,3.13,5,148,1
298698,455,2.85,2,21,1
298699,659,9.66,3,27,1
298700,581,7.8,5,31,1
298701,760,12.67,0,69,0
298702,304,5.23,3,48,1
298703,878,4.72,0,113,0
298704,852,10.58,4,109,1
298705,652,12.61,0,50,0
298706,936,7.8,2,39,0
298707,798,5.7,0,116,0
298708,730,13.36,1,11,1
298709,441,0.31,0,45,0
298710,944,2.41,3,91,1
298711,704,2.89,1,138,0
298712,663,11.51,4,41,1
298713,856,9.44,2,125,0
298714,396,6.6,5,96,1
298715,986,6.93,0,95,0
298716,960,9.05,0,124,0
298717,356,14.31,5,13,1
298718,964,10.58,1,114,0
298719,830,14.92,5,80,1
298720,869,4.35,3,117,1
298721,629,7.96,3,119,1
298722,265,6.16,2,141,0
298723,788,4.48,0,149,0
298724,627,11.04,2,118,0
298725,92,11.9,2,26,1
298726,321,13.04,1,115,0
298727,202,0.18,3,116,1
298728,112,1.54,0,88,0
298729,27,11.95,3,99,1
298730,614,13.69,2,39,0
298731,497,5.45,1,40,0
298732,316,5.6,2,89,0
298733,443,11.3,4,33,1
298734,805,13.08,2,102,0
298735,506,4.39,4,26,1
298736,362,8.72,4,118,1
298737,859,1.35,1,96,0
298738,200,2.96,3,104,1
298739,911,9.06,0,94,0
298740,868,9.54,2,112,0
298741,583,0.56,2,135,0
298742,156,2.29,4,123,1
298743,175,13.22,4,111,1
298744,781,1.38,2,76,0
298745,193,2.8,4,18,1
298746,561,8.09,4,144,1
298747,25,5.39,5,32,1
298748,604,11.54,3,54,1
298749,580,6.83,4,132,1
298750,937,3.54,1,106,0
298751,296,8.16,3,120,1
298752,530,3.33,0,140,0
298753,195,8.94,5,35,1
298754,524,4.99,0,17,1
298755,454,14.82,3,84,1
298756,746,3.12,4,75,1
298757,332,9.31,5,149,1
298758,532,13.1,4,115,1
298759,982,3.32,2,126,0
298760,80,13.8,4,89,1
298761,496,1.15,1,138,0
298762,255,0.37,2,73,0
298763,178,8.42,1,57,0
298764,576,14.77,0,139,0
298765,48,10.57,4,34,1
298766,986,2.07,5,18,1
298767,357,1.1,1,74,0
298768,835,1.67,3,122,1
298769,677,7.69,0,147,0
298770,933,13.1,1,135,0
298771,241,2.16,2,121,0
298772,260,1.8,1,58,0
298773,900,6.63,4,116,1
298774,387,3.85,4,106,1
298775,693,7.33,3,27,1
298776,747,0.36,3,19,1
298777,291,7.4,1,48,0
298778,131,9.16,3,44,1
298779,521,8.52,3,125,1
298780,74,3.85,2,149,0
298781,271,3.32,4,15,1
298782,58,8.83,1,146,0
298783,958,6.94,4,39,1
298784,869,1.64,3,107,1
298785,346,7.99,2,22,1
298786,271,11.28,1,79,0
298787,396,3.84,2,16,1
298788,979,11.46,3,143,1
298789,563,13.0,2,135,0
298790,655,8.56,3,111,1
298791,103,7.94,4,81,1
298792,770,2.12,3,117,1
298793,474,0.66,0,86,0
298794,859,4.74,4,15,1
298795,381,13.92,4,29,1
298796,154,11.79,5,70,1
298797,945,10.45,2,59,0
298798,908,9.47,1,93,0
298799,329,7.69,3,12,1
298800,164,2.46,5,19,1
298801,619,10.65,0,69,0
298802,822,4.01,3,79,1
298803,94,0.79,4,122,1
298804,287,10.95,4,77,1
298805,268,1.58,5,123,1
298806,603,2.53,5,66,1
298807,540,5.63,4,15,1
298808,233,6.66,2,56,0
298809,288,2.84,5,107,1
298810,701,7.36,1,49,0
298811,464,8.46,5,11,1
298812,353,1.67,5,72,1
298813,518,14.03,2,120,0
298814,852,4.08,3,124,1
298815,129,14.76,4,44,1
298816,149,6.88,0,71,0
298817,947,11.66,1,54,0
298818,779,12.39,0,48,0
298819,173,12.87,0,107,0
298820,473,12.39,0,56,0
298821,122,8.54,1,89,0
298822,773,1.82,2,74,0
298823,470,13.61,5,80,1
298824,521,6.8,3,56,1
298825,603,1.71,1,121,0
298826,504,8.13,1,129,0
298827,681,4.61,2,77,0
298828,442,2.68,4,107,1
298829,378,4.17,4,18,1
298830,258,12.0,2,39,0
298831,254,6.08,0,148,0
298832,532,2.49,3,25,1
298833,769,11.92,4,118,1
298834,255,2.4,1,28,1
298835,626,3.95,2,68,0
298836,644,4.04,1,78,0
298837,237,5.54,3,13,1
298838,667,9.35,2,73,0
298839,519,7.15,5,72,1
298840,636,3.7,3,66,1
298841,121,9.25,5,144,1
298842,485,9.48,3,27,1
298843,389,13.64,3,145,1
298844,398,0.58,1,81,0
298845,644,10.54,2,89,0
298846,712,4.48,1,45,0
298847,23,9.04,3,104,1
298848,510,9.85,3,42,1
298849,551,0.28,3,43,1
298850,143,3.01,4,145,1
298851,275,8.56,5,98,1
298852,16,1.38,4,50,1
298853,934,7.8,4,102,1
298854,679,8.59,5,44,1
298855,984,0.31,4,72,1
298856,365,6.28,5,53,1
298857,84,3.54,3,43,1
298858,620,13.74,1,17,1
298859,865,7.69,1,49,0
298860,716,11.68,0,139,0
298861,166,8.97,5,57,1
298862,488,3.86,0,37,0
298863,484,5.49,3,59,1
298864,636,3.74,4,69,1
298865,679,7.89,3,87,1
298866,67,4.53,4,57,1
298867,607,10.52,0,131,0
298868,272,4.31,5,32,1
298869,182,1.6,5,49,1
298870,932,10.39,5,10,1
298871,342,13.46,5,142,1
298872,427,0.73,4,103,1
298873,146,6.72,2,36,0
298874,523,11.24,3,117,1
298875,629,0.16,1,135,0
298876,754,9.12,5,142,1
298877,880,5.6,5,108,1
298878,758,8.89,5,15,1
298879,739,1.13,5,21,1
298880,783,2.7,0,95,0
298881,73,2.86,5,147,1
298882,34,9.44,1,80,0
298883,642,9.43,0,44,0
298884,258,2.57,2,146,0
298885,161,9.56,4,71,1
298886,420,12.8,1,138,0
298887,568,1.76,5,75,1
298888,822,3.01,5,78,1
298889,226,14.82,1,117,0
298890,228,12.85,2,79,0
298891,989,13.59,0,67,0
298892,227,11.82,2,78,0
298893,304,13.85,5,149,1
298894,375,7.79,0,120,0
298895,914,12.57,1,33,0
298896,671,6.2,0,36,0
298897,358,14.76,5,75,1
298898,744,9.09,4,144,1
298899,247,7.81,1,49,0
298900,912,1.67,5,108,1
298901,434,13.5,2,59,0
298902,575,7.71,0,32,0
298903,954,7.23,3,117,1
298904,887,6.74,3,147,1
298905,31,5.54,1,50,0
298906,898,11.28,3,122,1
298907,849,13.56,2,14,1
298908,274,4.98,4,99,1
298909,794,10.54,1,137,0
298910,788,9.73,4,19,1
298911,788,13.53,0,88,0
298912,208,5.08,5,91,1
298913,334,9.85,4,10,1
298914,269,11.07,4,76,1
298915,374,10.88,5,39,1
298916,201,5.26,3,144,1
298917,302,6.88,1,14,1
298918,74,1.61,0,109,0
298919,578,3.81,1,64,0
298920,229,1.18,5,127,1
298921,49,7.18,0,121,0
298922,291,7.45,2,94,0
298923,288,3.64,2,123,0
298924,617,7.89,5,88,1
298925,381,12.02,3,143,1
298926,604,7.47,4,122,1
298927,482,3.03,3,140,1
298928,915,6.76,1,112,0
298929,63,14.38,3,130,1
298930,333,4.94,1,93,0
298931,925,13.2,2,64,0
298932,175,3.57,2,117,0
298933,755,2.24,5,107,1
298934,438,10.0,1,27,1
298935,122,4.82,4,42,1
298936,913,9.54,2,12,1
298937,888,0.82,5,87,1
298938,676,5.58,3,139,1
298939,931,4.31,5,63,1
298940,308,11.38,0,128,0
298941,889,12.83,5,52,1
298942,969,8.24,2,111,0
298943,533,10.03,2,62,0
298944,491,10.0,4,142,1
298945,436,10.43,1,14,1
298946,845,12.25,1,51,0
298947,752,9.04,1,107,0
298948,180,9.26,4,141,1
298949,54,4.51,5,35,1
298950,333,10.23,1,126,0
298951,857,2.31,4,30,1
298952,781,1.4,0,137,0
298953,200,6.66,3,65,1
298954,36,5.8,0,67,0
298955,286,3.84,0,119,0
298956,538,2.77,0,135,0
298957,434,12.61,4,34,1
298958,642,13.49,2,126,0
298959,742,0.67,0,43,0
298960,505,5.98,4,109,1
298961,685,4.04,4,60,1
298962,650,14.54,0,135,0
298963,395,2.62,5,125,1
298964,311,3.13,1,21,1
298965,279,7.66,0,132,0
298966,396,5.65,2,98,0
298967,330,10.57,2,91,0
298968,973,0.21,5,129,1
298969,990,0.12,1,31,0
298970,860,4.6,3,119,1
298971,850,0.75,4,119,1
298972,854,10.96,4,73,1
298973,659,14.07,1,56,0
298974,397,0.56,4,19,1
298975,591,4.35,1,132,0
298976,137,10.32,4,54,1
298977,531,5.64,3,24,1
298978,648,14.61,3,82,1
298979,602,2.12,1,127,0
298980,622,5.86,5,70,1
298981,807,7.9,0,145,0
298982,42,12.2,3,142,1
298983,78,0.47,2,66,0
298984,878,3.9,5,108,1
298985,661,4.94,3,142,1
298986,689,11.27,2,18,1
298987,17,2.11,1,54,0
298988,515,5.98,5,135,1
298989,484,10.47,3,146,1
298990,977,10.75,4,71,1
298991,856,0.97,1,42,0
298992,153,12.4,2,69,0
298993,734,12.63,2,15,1
298994,912,12.96,5,89,1
298995,621,3.66,2,93,0
298996,421,10.66,1,58,0
298997,681,5.55,2,139,0
298998,850,4.03,5,140,1
298999,233,6.96,4,114,1
299000,990,14.7,5,92,1
299001,342,7.27,3,147,1
299002,388,7.93,0,21,1
299003,776,9.47,5,46,1
299004,518,1.49,3,135,1
299005,628,10.85,3,78,1
299006,130,3.48,1,148,0
299007,28,8.8,1,99,0
299008,715,6.02,4,147,1
299009,958,5.84,3,127,1
299010,342,9.64,0,93,0
299011,901,6.47,3,90,1
299012,117,9.17,1,61,0
299013,31,7.43,5,50,1
299014,299,1.27,0,31,0
299015,58,5.01,4,10,1
299016,596,5.98,2,130,0
299017,477,4.88,5,38,1
299018,568,14.8,1,82,0
299019,366,2.14,5,26,1
299020,563,4.64,0,90,0
299021,260,7.22,0,119,0
299022,594,6.79,4,111,1
299023,603,9.4,4,29,1
299024,481,8.46,3,127,1
299025,819,5.92,0,121,0
299026,860,0.19,5,16,1
299027,510,1.57,1,98,0
299028,277,10.07,1,126,0
299029,570,2.04,5,46,1
299030,643,6.28,1,131,0
299031,697,3.95,0,30,0
299032,626,5.83,2,33,0
299033,378,1.83,1,67,0
299034,949,0.17,4,22,1
299035,544,1.79,5,96,1
299036,271,14.22,4,141,1
299037,184,3.07,1,107,0
299038,626,1.53,3,82,1
299039,141,5.07,4,43,1
299040,432,0.4,0,150,0
299041,358,2.14,5,68,1
299042,661,8.69,1,34,0
299043,42,1.96,0,30,0
299044,632,6.21,4,114,1
299045,761,4.23,2,67,0
299046,918,1.64,3,123,1
299047,465,1.07,5,79,1
299048,949,4.43,5,129,1
299049,183,1.84,3,107,1
299050,787,8.91,0,115,0
299051,434,12.99,0,49,0
299052,979,13.14,4,92,1
299053,168,8.76,3,132,1
299054,950,2.41,5,19,1
299055,912,7.31,0,31,0
299056,181,13.82,3,66,1
299057,796,3.42,2,137,0
299058,389,5.68,4,64,1
299059,770,1.26,5,17,1
299060,775,12.24,4,76,1
299061,304,2.74,3,25,1
299062,582,4.45,3,65,1
299063,386,13.94,2,22,1
299064,243,6.16,2,40,0
299065,149,10.41,0,42,0
299066,192,6.46,2,130,0
299067,56,2.69,0,144,0
299068,707,0.56,1,112,0
299069,466,3.72,5,50,1
299070,765,7.18,1,120,0
299071,16,0.22,0,124,0
299072,894,9.37,0,114,0
299073,951,5.72,0,82,0
299074,60,5.44,5,22,1
299075,565,0.66,2,61,0
299076,552,10.9,5,80,1
299077,424,9.07,5,33,1
299078,556,5.37,4,113,1
299079,513,5.87,1,29,1
299080,379,11.99,4,77,1
299081,344,7.61,1,113,0
299082,427,6.59,3,110,1
299083,706,11.52,0,99,0
299084,648,7.09,5,24,1
299085,957,5.57,4,141,1
299086,945,5.23,5,105,1
299087,936,1.71,2,58,0
299088,845,0.77,4,141,1
299089,972,0.17,2,136,0
299090,906,11.41,4,75,1
299091,20,13.47,2,82,0
299092,81,14.0,2,124,0
299093,909,5.05,1,92,0
299094,20,5.69,2,22,1
299095,749,8.06,4,24,1
299096,545,5.13,1,14,1
299097,220,10.52,5,82,1
299098,221,14.49,0,142,0
299099,238,2.26,1,43,0
299100,593,14.49,4,94,1
299101,578,14.92,2,72,0
299102,742,8.36,5,109,1
299103,228,5.37,0,68,0
299104,318,2.94,5,49,1
299105,508,3.21,2,58,0
299106,262,7.68,4,79,1
299107,817,13.52,1,86,0
299108,965,0.93,0,84,0
299109,439,5.07,1,119,0
299110,795,13.46,4,40,1
299111,34,5.4,0,109,0
299112,773,10.3,5,145,1
299113,56,11.93,5,90,1
299114,569,10.06,3,95,1
299115,898,11.25,5,100,1
299116,437,0.35,5,114,1
299117,77,5.79,3,65,1
299118,90,1.84,1,147,0
299119,904,12.52,3,44,1
299120,718,2.43,5,106,1
299121,369,12.47,0,104,0
299122,247,13.31,1,70,0
299123,359,9.4,1,112,0
299124,153,0.38,0,35,0
299125,904,11.09,1,28,1
299126,627,9.25,3,79,1
299127,566,14.56,3,72,1
299128,84,6.27,2,21,1
299129,550,13.12,4,149,1
299130,940,6.08,0,41,0
299131,547,11.42,4,81,1
299132,75,5.37,3,56,1
299133,438,1.56,3,115,1
299134,839,14.88,5,136,1
299135,302,12.07,5,83,1
299136,829,13.5,1,145,0
299137,20,14.19,3,130,1
299138,564,8.56,3,57,1
299139,931,8.04,5,84,1
299140,480,12.64,3,19,1
299141,145,4.81,1,29,1
299142,900,3.62,4,112,1
299143,818,2.65,1,123,0
299144,90,2.19,5,105,1
299145,713,5.14,3,145,1
299146,569,8.89,2,77,0
299147,254,0.64,3,50,1
299148,22,13.69,4,128,1
299149,596,3.77,3,25,1
299150,92,4.67,5,126,1
299151,512,5.69,1,124,0
299152,65,14.48,5,53,1
299153,100,14.77,3,38,1
299154,723,8.94,5,107,1
299155,307,6.81,0,28,1
299156,72,5.69,2,142,0
299157,83,14.8,4,135,1
299158,527,11.27,0,87,0
299159,983,0.84,0,127,0
299160,894,2.28,5,38,1
299161,957,11.81,4,66,1
299162,227,12.87,5,120,1
299163,770,6.66,5,106,1
299164,462,12.73,3,26,1
299165,156,13.77,2,64,0
299166,680,1.09,0,145,0
299167,43,2.31,1,129,0
299168,295,9.72,0,62,0
299169,955,12.75,1,11,1
299170,285,7.29,4,77,1
299171,289,1.41,3,34,1
299172,933,1.0,0,145,0
299173,534,7.69,4,81,1
299174,534,1.02,1,46,0
299175,57,1.46,4,50,1
299176,645,13.0,2,147,0
299177,336,9.38,2,110,0
299178,1000,13.6,3,11,1
299179,104,11.99,1,106,0
299180,945,1.69,4,62,1
299181,364,9.86,3,54,1
299182,716,0.49,5,139,1
299183,476,4.3,4,102,1
299184,703,6.74,3,146,1
299185,475,14.28,1,127,0
299186,48,0.83,4,60,1
299187,205,3.93,5,93,1
299188,364,0.56,1,77,0
299189,903,13.55,0,33,0
299190,277,8.8,4,122,1
299191,326,7.91,1,76,0
299192,571,11.0,3,32,1
299193,789,2.69,0,26,1
299194,41,2.79,5,12,1
299195,965,3.87,3,30,1
299196,564,5.21,4,120,1
299197,462,1.93,2,91,0
299198,500,2.38,5,131,1
299199,368,6.95,2,136,0
299200,761,1.16,4,116,1
299201,619,10.04,4,34,1
299202,928,9.57,2,107,0
299203,124,8.73,2,28,1
299204,995,14.47,0,72,0
299205,20,9.24,1,142,0
299206,175,9.25,2,82,0
299207,657,8.06,1,114,0
299208,575,12.63,5,41,1
299209,855,12.24,0,107,0
299210,901,7.03,5,31,1
299211,759,10.43,5,50,1
299212,760,7.58,4,58,1
299213,839,9.86,1,142,0
299214,93,2.2,5,127,1
299215,121,14.3,1,11,1
299216,473,9.02,1,146,0
299217,585,2.63,5,116,1
299218,916,12.93,1,99,0
299219,408,10.99,3,107,1
299220,887,0.71,0,143,0
299221,755,0.45,3,68,1
299222,694,15.0,5,20,1
299223,180,7.48,0,150,0
299224,618,9.53,3,147,1
299225,148,9.08,0,87,0
299226,663,11.73,5,115,1
299227,191,5.85,5,11,1
299228,749,3.0,3,139,1
299229,853,11.65,1,144,0
299230,116,1.76,4,45,1
299231,998,8.06,0,63,0
299232,522,7.62,0,40,0
299233,422,8.12,5,109,1
299234,88,8.99,1,147,0
299235,554,13.08,4,110,1
299236,457,6.46,5,133,1
299237,555,13.48,1,96,0
299238,567,4.12,1,126,0
299239,669,6.3,0,142,0
299240,975,10.24,0,10,1
299241,143,4.03,2,10,1
299242,877,8.16,0,108,0
299243,386,14.45,0,22,1
299244,20,9.54,2,96,0
299245,805,8.87,4,18,1
299246,111,1.0,1,11,1
299247,254,3.73,2,15,1
299248,849,13.18,2,59,0
299249,299,7.91,4,63,1
299250,58,7.84,2,13,1
299251,658,10.19,4,91,1
299252,525,10.64,0,84,0
299253,146,3.25,1,37,0
299254,839,7.45,4,118,1
299255,599,13.17,5,143,1
299256,345,14.22,5,104,1
299257,234,7.89,5,32,1
299258,640,4.99,1,145,0
299259,598,14.58,0,65,0
299260,830,6.02,5,82,1
299261,94,3.86,0,147,0
299262,847,10.2,5,80,1
299263,105,14.49,1,13,1
299264,842,1.6,1,10,1
299265,818,14.72,2,101,0
299266,765,9.25,1,91,0
299267,122,2.78,2,138,0
299268,983,5.32,5,132,1
299269,953,12.54,4,77,1
299270,367,9.62,2,76,0
299271,191,11.29,4,71,1
299272,956,3.89,5,16,1
299273,381,12.35,2,63,0
299274,353,11.71,0,136,0
299275,178,12.73,2,22,1
299276,656,0.96,2,29,1
299277,826,5.56,2,50,0
299278,790,5.62,4,22,1
299279,411,5.07,4,82,1
299280,485,14.45,1,59,0
299281,79,14.06,5,36,1
299282,730,3.58,4,17,1
299283,553,12.14,4,137,1
299284,782,13.57,2,135,0
299285,761,0.13,4,139,1
299286,971,13.87,3,29,1
299287,940,10.57,0,24,1
299288,159,4.46,2,46,0
299289,341,6.29,5,133,1
299290,168,5.98,1,120,0
299291,851,2.05,5,105,1
299292,783,0.28,3,59,1
299293,692,6.18,5,107,1
299294,591,9.41,5,122,1
299295,660,7.53,0,92,0
299296,105,0.84,5,127,1
299297,86,4.77,4,30,1
299298,196,3.15,5,148,1
299299,448,13.49,4,10,1
299300,800,12.08,2,75,0
299301,294,13.51,0,107,0
299302,738,11.72,1,105,0
299303,500,4.55,4,63,1
299304,966,1.64,0,87,0
299305,358,14.17,4,36,1
299306,507,12.07,4,110,1
299307,322,10.4,4,140,1
299308,524,14.07,4,35,1
299309,175,1.12,4,115,1
299310,293,8.61,5,105,1
299311,993,1.04,1,39,0
299312,843,0.43,0,104,0
299313,237,6.18,3,60,1
299314,95,6.65,3,87,1
299315,862,9.98,1,109,0
299316,235,9.82,2,82,0
299317,658,13.87,3,54,1
299318,769,11.55,3,80,1
299319,197,10.18,4,38,1
299320,64,4.12,1,143,0
299321,815,6.16,0,100,0
299322,463,12.01,5,131,1
299323,256,11.21,5,49,1
299324,433,1.81,3,25,1
299325,139,11.07,3,39,1
299326,434,8.23,5,97,1
299327,347,13.48,4,33,1
299328,34,0.46,2,65,0
299329,729,8.41,2,45,0
299330,556,12.44,5,45,1
299331,198,8.49,0,29,1
299332,714,6.64,4,64,1
299333,431,14.96,3,42,1
299334,531,9.95,2,20,1
299335,422,10.97,4,83,1
299336,168,8.45,4,119,1
299337,352,4.44,0,124,0
299338,828,12.94,5,98,1
299339,742,13.35,0,90,0
299340,544,8.32,2,149,0
299341,200,6.53,4,96,1
299342,773,0.12,3,100,1
299343,634,11.93,0,142,0
299344,279,4.76,3,136,1
299345,564,6.49,5,78,1
299346,649,1.33,3,87,1
299347,22,1.79,5,99,1
299348,13,13.84,5,15,1
299349,672,4.51,0,112,0
299350,657,12.96,2,96,0
299351,130,3.4,5,109,1
299352,754,10.41,5,39,1
299353,710,13.17,4,89,1
299354,299,2.14,0,35,0
299355,656,0.84,4,123,1
299356,767,14.4,4,55,1
299357,181,6.39,0,48,0
299358,134,6.14,4,143,1
299359,871,2.81,2,136,0
299360,769,7.02,2,67,0
299361,676,11.42,3,75,1
299362,260,5.49,5,27,1
299363,205,4.5,2,89,0
299364,696,6.66,4,90,1
299365,588,13.03,5,107,1
299366,662,7.53,5,123,1
299367,135,4.92,4,19,1
299368,690,8.21,3,121,1
299369,454,2.83,1,86,0
299370,11,0.53,2,145,0
299371,596,10.23,3,141,1
299372,477,12.23,3,35,1
299373,541,1.75,0,73,0
299374,277,1.6,0,53,0
299375,487,6.7,0,108,0
299376,483,8.21,5,143,1
299377,513,10.73,0,141,0
299378,78,10.0,0,120,0
299379,203,9.13,2,74,0
299380,784,13.97,4,24,1
299381,866,3.76,4,83,1
299382,385,14.52,1,92,0
299383,900,3.18,0,150,0
299384,69,10.58,0,127,0
299385,27,13.98,5,85,1
299386,639,3.99,1,72,0
299387,941,6.26,0,59,0
299388,761,14.61,4,38,1
299389,669,9.88,5,133,1
299390,793,6.3,3,11,1
299391,556,9.38,1,11,1
299392,116,1.05,0,85,0
299393,181,7.66,3,112,1
299394,91,9.26,4,50,1
299395,888,5.01,0,132,0
299396,594,12.08,5,96,1
299397,805,9.59,1,127,0
299398,92,13.46,5,36,1
