user_id,call_duration,data_usage,complaints,billing_amount,churn
997370,957,5.13,2,75,0
997371,118,11.69,4,137,1
997372,559,7.94,3,12,1
997373,456,8.14,4,115,1
997374,479,12.22,3,95,1
997375,637,12.84,0,102,0
997376,507,0.92,2,113,0
997377,991,6.71,4,102,1
997378,108,14.51,3,44,1
997379,871,5.98,0,107,0
997380,87,1.98,4,59,1
997381,847,5.76,1,115,0
997382,164,0.97,1,22,1
997383,417,12.54,0,34,0
997384,562,3.74,2,144,0
997385,990,11.85,1,48,0
997386,730,2.96,1,11,1
997387,42,13.44,5,50,1
997388,535,8.35,2,88,0
997389,734,3.02,5,83,1
997390,138,9.62,1,23,1
997391,288,4.15,4,90,1
997392,901,5.14,0,119,0
997393,703,4.07,3,10,1
997394,258,9.36,3,74,1
997395,569,6.54,4,136,1
997396,296,8.64,1,113,0
997397,260,12.7,0,116,0
997398,63,2.8,2,79,0
997399,893,10.55,0,59,0
997400,821,3.82,3,72,1
997401,29,4.16,2,128,0
997402,907,14.55,5,85,1
997403,419,8.07,2,38,0
997404,780,2.79,4,119,1
997405,173,4.29,5,26,1
997406,868,1.8,5,127,1
997407,167,8.47,5,14,1
997408,948,3.07,0,118,0
997409,546,5.82,5,127,1
997410,559,6.78,4,128,1
997411,260,3.82,3,71,1
997412,200,4.88,3,76,1
997413,535,13.36,4,38,1
997414,907,9.15,3,51,1
997415,434,14.51,3,80,1
997416,990,14.47,3,119,1
997417,21,8.68,2,67,0
997418,88,4.06,5,64,1
997419,266,0.74,3,38,1
997420,675,1.7,3,85,1
997421,317,9.03,0,27,1
997422,803,5.06,3,144,1
997423,168,0.56,4,80,1
997424,87,7.96,2,84,0
997425,648,9.94,4,75,1
997426,149,7.09,2,107,0
997427,432,13.84,4,111,1
997428,745,9.88,0,13,1
997429,799,7.93,0,108,0
997430,312,0.25,1,91,0
997431,830,1.79,1,108,0
997432,131,1.33,0,115,0
997433,123,14.71,4,61,1
997434,430,12.77,0,49,0
997435,279,12.39,4,90,1
997436,303,6.03,5,146,1
997437,547,0.13,2,56,0
997438,523,5.69,5,113,1
997439,750,0.35,1,46,0
997440,181,9.63,1,108,0
997441,699,14.0,1,69,0
997442,52,9.17,5,106,1
997443,661,11.61,0,122,0
997444,680,14.56,2,32,0
997445,466,7.51,0,115,0
997446,366,12.01,4,106,1
997447,120,7.63,1,60,0
997448,194,9.88,1,102,0
997449,544,1.54,5,145,1
997450,597,3.69,3,41,1
997451,539,7.96,0,114,0
997452,315,7.69,3,137,1
997453,140,5.99,5,31,1
997454,615,11.51,5,129,1
997455,288,4.13,2,62,0
997456,992,12.08,1,93,0
997457,16,11.16,1,104,0
997458,697,10.55,1,72,0
997459,517,13.77,3,36,1
997460,790,6.27,3,125,1
997461,104,4.1,1,145,0
997462,861,7.16,3,87,1
997463,365,14.71,4,33,1
997464,575,0.76,1,23,1
997465,644,14.62,3,46,1
997466,791,0.78,0,10,1
997467,160,8.83,1,72,0
997468,946,9.64,5,135,1
997469,699,0.99,0,124,0
997470,74,13.07,0,73,0
997471,427,7.3,1,83,0
997472,978,3.16,1,20,1
997473,291,8.64,4,115,1
997474,975,3.61,0,141,0
997475,863,11.74,5,27,1
997476,904,4.98,3,128,1
997477,926,7.6,0,29,1
997478,378,1.7,5,10,1
997479,334,12.61,0,34,0
997480,907,2.31,4,117,1
997481,129,10.89,4,40,1
997482,913,3.2,1,43,0
997483,207,5.15,2,33,0
997484,994,9.55,3,61,1
997485,907,9.61,3,92,1
997486,456,3.73,3,150,1
997487,101,6.74,4,129,1
997488,733,4.82,5,115,1
997489,814,5.36,5,10,1
997490,320,6.77,1,106,0
997491,448,0.16,0,45,0
997492,939,10.92,4,68,1
997493,888,11.85,3,139,1
997494,404,12.64,2,98,0
997495,403,8.25,3,76,1
997496,344,1.18,1,66,0
997497,575,13.93,4,50,1
997498,24,14.36,3,55,1
997499,10,7.78,0,97,0
997500,95,7.42,0,63,0
997501,564,10.94,4,25,1
997502,61,12.0,3,20,1
997503,367,9.78,5,97,1
997504,485,7.42,5,149,1
997505,302,14.33,5,21,1
997506,949,8.57,1,125,0
997507,747,9.32,0,116,0
997508,525,14.47,0,124,0
997509,682,8.85,5,87,1
997510,753,2.39,1,15,1
997511,82,9.66,1,132,0
997512,384,4.52,2,84,0
997513,376,13.76,3,39,1
997514,469,2.67,0,53,0
997515,808,11.49,1,86,0
997516,794,2.08,3,144,1
997517,175,10.24,1,99,0
997518,116,13.74,5,95,1
997519,945,9.62,2,63,0
997520,330,1.44,0,48,0
997521,764,7.47,5,147,1
997522,947,14.43,3,105,1
997523,216,14.6,1,142,0
997524,422,1.48,1,17,1
997525,813,2.02,3,82,1
997526,161,7.67,5,148,1
997527,23,10.73,2,139,0
997528,103,0.33,4,41,1
997529,89,0.17,3,11,1
997530,996,13.89,1,49,0
997531,38,7.31,2,145,0
997532,842,1.33,4,78,1
997533,569,8.77,5,139,1
997534,83,13.28,1,131,0
997535,897,11.82,2,58,0
997536,604,1.88,4,125,1
997537,938,5.72,4,62,1
997538,80,9.69,3,90,1
997539,664,4.03,2,123,0
997540,418,4.14,4,115,1
997541,795,3.28,0,144,0
997542,228,8.26,3,47,1
997543,285,5.31,0,73,0
997544,526,0.83,4,148,1
997545,942,2.59,5,115,1
997546,972,8.58,2,120,0
997547,857,7.55,5,133,1
997548,721,4.06,5,149,1
997549,279,13.79,1,58,0
997550,10,9.4,5,17,1
997551,124,11.44,3,63,1
997552,622,14.77,0,103,0
997553,334,3.3,5,55,1
997554,747,12.8,0,42,0
997555,26,1.22,3,69,1
997556,205,2.79,0,141,0
997557,535,14.91,3,78,1
997558,326,9.41,0,14,1
997559,951,4.99,4,95,1
997560,953,7.84,2,13,1
997561,538,13.77,2,105,0
997562,519,5.88,0,99,0
997563,776,10.77,5,85,1
997564,268,10.5,1,100,0
997565,817,14.1,3,69,1
997566,56,12.1,4,82,1
997567,470,3.99,4,119,1
997568,689,2.08,3,35,1
997569,755,4.8,4,98,1
997570,661,11.63,0,120,0
997571,314,1.81,1,40,0
997572,104,10.43,0,28,1
997573,627,12.92,5,119,1
997574,392,3.01,1,82,0
997575,955,1.32,4,72,1
997576,737,6.69,0,62,0
997577,512,14.77,5,84,1
997578,484,11.1,4,97,1
997579,826,0.71,2,17,1
997580,839,7.26,1,112,0
997581,806,13.99,1,52,0
997582,176,2.69,5,136,1
997583,797,0.97,3,82,1
997584,312,5.72,2,97,0
997585,357,8.84,1,74,0
997586,221,8.34,5,58,1
997587,772,13.22,1,22,1
997588,707,5.71,5,76,1
997589,519,1.44,0,105,0
997590,391,4.76,5,110,1
997591,255,8.99,4,69,1
997592,185,3.89,5,126,1
997593,617,3.53,2,45,0
997594,495,4.87,1,90,0
997595,510,9.96,1,68,0
997596,401,3.14,2,90,0
997597,137,9.33,2,96,0
997598,346,2.56,4,144,1
997599,494,5.81,5,104,1
997600,11,15.0,4,110,1
997601,105,4.26,3,132,1
997602,186,2.26,2,25,1
997603,684,10.83,5,13,1
997604,319,7.23,2,73,0
997605,380,3.89,2,24,1
997606,108,14.77,5,58,1
997607,202,9.0,1,141,0
997608,381,8.3,3,26,1
997609,988,14.58,2,91,0
997610,910,12.53,0,115,0
997611,254,10.9,3,21,1
997612,54,8.32,0,147,0
997613,719,11.01,3,79,1
997614,615,9.48,0,42,0
997615,426,3.52,4,31,1
997616,939,8.75,5,68,1
997617,587,9.96,2,112,0
997618,395,8.99,4,89,1
997619,730,5.85,2,18,1
997620,770,11.25,5,72,1
997621,15,14.37,5,145,1
997622,489,7.52,4,86,1
997623,384,3.64,2,147,0
997624,650,12.07,4,140,1
997625,273,13.91,3,77,1
997626,140,12.62,5,30,1
997627,577,12.19,3,126,1
997628,385,12.24,4,114,1
997629,894,8.66,0,146,0
997630,372,0.33,3,121,1
997631,419,14.17,3,41,1
997632,478,2.98,1,52,0
997633,707,14.37,0,145,0
997634,150,3.82,2,40,0
997635,941,14.45,1,86,0
997636,534,11.88,5,112,1
997637,369,5.02,5,101,1
997638,522,1.76,0,15,1
997639,792,7.5,2,68,0
997640,905,7.44,1,149,0
997641,291,5.92,1,104,0
997642,377,0.3,5,108,1
997643,752,2.89,4,46,1
997644,827,10.45,3,26,1
997645,222,4.23,3,21,1
997646,944,10.02,4,97,1
997647,241,3.9,5,72,1
997648,633,1.37,3,127,1
997649,554,7.58,3,85,1
997650,159,2.27,5,15,1
997651,247,10.71,1,16,1
997652,391,5.23,4,131,1
997653,525,9.79,4,40,1
997654,552,11.16,0,106,0
997655,765,12.33,2,136,0
997656,546,4.51,4,24,1
997657,164,0.87,5,91,1
997658,440,8.44,4,12,1
997659,355,2.79,3,99,1
997660,864,10.22,1,133,0
997661,487,9.51,5,29,1
997662,452,8.68,5,92,1
997663,901,12.01,2,60,0
997664,748,0.26,4,38,1
997665,569,6.07,0,55,0
997666,238,7.41,0,95,0
997667,608,11.74,2,109,0
997668,361,7.1,5,26,1
997669,240,9.38,3,47,1
997670,121,11.16,0,106,0
997671,138,5.0,1,112,0
997672,42,14.44,1,29,1
997673,295,7.39,2,80,0
997674,47,14.81,2,18,1
997675,401,11.17,0,92,0
997676,990,2.71,0,19,1
997677,866,2.87,4,83,1
997678,997,0.75,4,69,1
997679,411,1.53,4,129,1
997680,195,2.65,1,88,0
997681,115,9.38,2,71,0
997682,104,0.84,3,80,1
997683,952,6.07,3,138,1
997684,447,11.98,4,74,1
997685,556,3.1,3,143,1
997686,781,6.0,0,31,0
997687,667,6.64,5,86,1
997688,762,10.58,5,114,1
997689,249,9.64,4,67,1
997690,772,10.91,0,134,0
997691,632,11.56,0,130,0
997692,480,6.39,0,52,0
997693,242,12.71,5,87,1
997694,354,5.19,2,16,1
997695,153,11.85,4,19,1
997696,914,0.21,4,42,1
997697,185,11.8,0,28,1
997698,231,0.62,1,22,1
997699,876,12.84,1,20,1
997700,620,0.83,4,56,1
997701,121,6.78,2,129,0
997702,162,0.22,3,65,1
997703,550,10.65,4,77,1
997704,318,6.64,3,91,1
997705,65,10.33,5,60,1
997706,964,7.84,2,11,1
997707,890,10.32,1,114,0
997708,695,5.33,4,129,1
997709,104,9.24,4,95,1
997710,145,13.43,0,67,0
997711,265,9.25,5,144,1
997712,835,10.5,5,85,1
997713,942,5.58,2,16,1
997714,550,4.86,1,79,0
997715,888,6.09,4,140,1
997716,388,6.71,3,75,1
997717,211,2.02,4,112,1
997718,172,2.85,1,146,0
997719,238,6.74,0,22,1
997720,821,4.71,2,140,0
997721,952,1.64,5,140,1
997722,370,2.19,1,133,0
997723,791,13.73,4,150,1
997724,147,10.83,1,58,0
997725,70,10.64,3,20,1
997726,624,6.22,1,149,0
997727,498,12.31,2,124,0
997728,618,2.89,4,104,1
997729,586,3.25,2,132,0
997730,217,12.66,1,126,0
997731,686,11.93,0,59,0
997732,746,3.4,3,146,1
997733,552,4.73,2,86,0
997734,76,2.03,3,42,1
997735,516,1.79,5,146,1
997736,796,6.95,2,122,0
997737,659,9.29,1,45,0
997738,37,3.12,1,134,0
997739,822,3.86,3,21,1
997740,691,13.77,3,46,1
997741,865,4.45,4,65,1
997742,665,1.91,3,129,1
997743,23,4.53,0,136,0
997744,108,14.45,3,48,1
997745,962,11.65,4,114,1
997746,544,3.0,5,43,1
997747,646,14.55,2,143,0
997748,536,0.22,4,124,1
997749,657,6.35,2,145,0
997750,743,3.26,1,136,0
997751,285,5.51,5,60,1
997752,421,6.62,5,57,1
997753,758,2.67,5,26,1
997754,328,3.52,5,124,1
997755,153,13.87,5,20,1
997756,957,12.07,0,122,0
997757,638,10.71,3,70,1
997758,678,3.01,3,150,1
997759,91,8.55,0,25,1
997760,146,5.34,0,33,0
997761,913,6.86,2,136,0
997762,481,3.92,3,120,1
997763,468,2.29,2,129,0
997764,963,2.41,2,50,0
997765,896,13.01,4,51,1
997766,996,10.24,3,137,1
997767,889,12.94,4,108,1
997768,543,12.71,1,69,0
997769,24,3.77,4,113,1
997770,635,3.91,5,110,1
997771,118,7.43,1,150,0
997772,783,7.1,0,141,0
997773,20,8.34,5,121,1
997774,299,11.64,3,16,1
997775,767,3.03,1,73,0
997776,345,10.96,1,63,0
997777,628,9.71,3,42,1
997778,88,3.17,5,88,1
997779,912,4.96,3,16,1
997780,284,2.6,0,130,0
997781,737,6.43,0,71,0
997782,167,1.46,4,25,1
997783,253,9.74,2,140,0
997784,539,2.45,4,81,1
997785,766,4.67,5,114,1
997786,360,0.26,0,131,0
997787,782,6.67,4,124,1
997788,488,8.32,5,40,1
997789,728,13.59,3,14,1
997790,423,7.95,4,111,1
997791,298,1.94,2,46,0
997792,58,5.93,0,33,0
997793,602,4.78,4,128,1
997794,46,3.41,3,16,1
997795,189,4.06,1,86,0
997796,806,0.83,1,22,1
997797,654,6.55,1,124,0
997798,91,0.88,1,63,0
997799,245,14.27,0,62,0
997800,122,13.66,4,63,1
997801,128,6.07,1,26,1
997802,256,1.61,4,54,1
997803,992,1.44,3,103,1
997804,435,13.69,3,95,1
997805,625,7.68,4,20,1
997806,122,8.65,4,37,1
997807,274,14.17,3,104,1
997808,496,1.15,2,19,1
997809,381,5.97,4,123,1
997810,160,12.74,0,118,0
997811,843,5.47,5,135,1
997812,618,7.8,1,82,0
997813,437,11.69,5,137,1
997814,523,4.75,5,108,1
997815,323,13.72,5,21,1
997816,988,9.43,0,114,0
997817,750,7.45,5,79,1
997818,790,5.27,4,138,1
997819,975,11.66,0,105,0
997820,453,11.9,3,145,1
997821,230,8.34,5,24,1
997822,356,9.96,5,37,1
997823,451,11.57,5,104,1
997824,414,3.72,2,55,0
997825,20,5.2,1,105,0
997826,72,13.43,5,97,1
997827,809,4.58,2,17,1
997828,34,13.58,5,97,1
997829,996,0.98,3,96,1
997830,586,11.67,2,21,1
997831,782,6.28,1,116,0
997832,297,0.32,0,40,0
997833,504,2.62,5,99,1
997834,983,8.35,4,95,1
997835,473,11.78,0,141,0
997836,742,7.83,1,55,0
997837,145,5.18,0,52,0
997838,302,0.5,5,28,1
997839,88,0.84,0,67,0
997840,322,12.55,3,50,1
997841,483,14.56,5,76,1
997842,948,4.3,0,83,0
997843,193,14.57,0,30,0
997844,607,5.7,4,82,1
997845,289,6.3,4,47,1
997846,794,13.07,4,51,1
997847,825,4.15,5,39,1
997848,401,0.41,2,120,0
997849,442,3.01,1,100,0
997850,336,0.7,5,145,1
997851,567,10.89,5,120,1
997852,203,4.61,1,18,1
997853,72,7.37,1,53,0
997854,832,10.66,3,135,1
997855,673,1.64,4,125,1
997856,681,2.28,1,19,1
997857,61,8.89,2,31,0
997858,510,13.97,2,116,0
997859,907,10.2,1,135,0
997860,644,10.46,5,13,1
997861,585,14.52,2,68,0
997862,799,9.0,0,28,1
997863,448,1.57,2,110,0
997864,503,2.81,1,120,0
997865,319,14.58,5,40,1
997866,291,3.88,1,90,0
997867,223,2.81,0,136,0
997868,767,2.9,5,100,1
997869,206,12.78,5,57,1
997870,762,10.54,5,109,1
997871,396,4.29,4,48,1
997872,690,9.89,2,63,0
997873,145,2.16,0,93,0
997874,680,6.55,4,24,1
997875,469,12.85,0,84,0
997876,330,2.85,2,49,0
997877,552,1.95,5,127,1
997878,145,7.21,5,148,1
997879,861,10.12,2,10,1
997880,224,11.78,4,111,1
997881,298,9.63,2,85,0
997882,689,8.22,0,41,0
997883,165,11.57,0,87,0
997884,782,12.28,4,55,1
997885,20,9.18,2,23,1
997886,699,10.73,4,41,1
997887,401,6.56,2,55,0
997888,544,1.33,1,96,0
997889,694,12.1,4,84,1
997890,444,11.74,4,49,1
997891,349,0.87,1,74,0
997892,429,1.69,2,94,0
997893,607,9.47,4,87,1
997894,705,11.97,5,122,1
997895,254,10.5,3,57,1
997896,800,5.43,2,105,0
997897,810,2.99,0,109,0
997898,367,12.9,3,117,1
997899,458,1.22,0,71,0
997900,305,4.29,0,131,0
997901,855,2.49,4,99,1
997902,358,7.6,0,16,1
997903,443,4.52,3,140,1
997904,900,3.68,5,78,1
997905,800,13.94,3,82,1
997906,704,11.09,1,37,0
997907,76,4.54,1,19,1
997908,850,11.75,3,141,1
997909,315,0.79,0,39,0
997910,27,14.91,4,121,1
997911,650,3.62,4,58,1
997912,362,8.86,3,55,1
997913,971,9.68,0,28,1
997914,911,2.21,0,122,0
997915,525,1.11,5,112,1
997916,424,7.26,0,99,0
997917,200,7.65,0,37,0
997918,746,0.47,1,111,0
997919,391,13.67,2,126,0
997920,811,6.77,3,111,1
997921,909,12.81,0,67,0
997922,644,6.04,2,28,1
997923,221,11.1,1,69,0
997924,663,11.57,0,77,0
997925,387,1.26,1,12,1
997926,496,14.41,2,69,0
997927,491,8.69,0,106,0
997928,993,3.11,4,64,1
997929,502,3.93,1,89,0
997930,55,6.95,5,74,1
997931,178,8.37,0,25,1
997932,340,13.86,1,108,0
997933,21,11.68,0,131,0
997934,710,12.79,0,63,0
997935,380,1.84,5,109,1
997936,796,14.43,0,84,0
997937,858,7.47,0,26,1
997938,451,1.79,3,20,1
997939,309,11.16,4,39,1
997940,488,10.34,5,121,1
997941,521,5.71,3,44,1
997942,505,14.04,1,119,0
997943,594,6.08,1,144,0
997944,430,14.01,2,111,0
997945,428,14.65,4,72,1
997946,996,10.82,0,20,1
997947,139,3.03,5,62,1
997948,644,4.72,0,122,0
997949,951,3.6,2,119,0
997950,513,8.37,3,74,1
997951,62,0.75,5,49,1
997952,16,14.07,3,46,1
997953,493,1.75,1,53,0
997954,993,2.42,2,24,1
997955,613,0.57,5,44,1
997956,499,9.99,1,21,1
997957,374,7.47,1,144,0
997958,746,7.12,2,17,1
997959,837,10.15,1,120,0
997960,171,6.09,5,47,1
997961,687,10.59,4,79,1
997962,14,0.38,4,26,1
997963,905,1.71,0,112,0
997964,53,7.85,5,30,1
997965,961,9.2,2,47,0
997966,932,7.85,4,52,1
997967,225,5.2,5,80,1
997968,652,2.67,1,44,0
997969,508,3.02,1,90,0
997970,939,8.15,2,72,0
997971,840,5.53,4,79,1
997972,406,7.93,3,96,1
997973,267,2.79,5,53,1
997974,865,8.03,5,25,1
997975,220,3.89,5,147,1
997976,596,5.98,2,69,0
997977,199,4.64,4,72,1
997978,171,4.24,5,146,1
997979,980,5.31,3,131,1
997980,171,3.42,1,141,0
997981,704,8.75,2,123,0
997982,702,4.12,2,130,0
997983,669,5.1,2,60,0
997984,524,14.28,1,52,0
997985,584,2.42,0,147,0
997986,866,4.8,0,52,0
997987,219,14.97,1,118,0
997988,174,13.09,5,129,1
997989,972,1.14,4,90,1
997990,685,10.34,0,143,0
997991,611,7.31,4,54,1
997992,740,7.91,4,63,1
997993,935,0.23,1,143,0
997994,727,14.94,1,143,0
997995,66,6.28,0,121,0
997996,804,4.85,3,141,1
997997,221,10.83,4,82,1
997998,551,7.17,2,92,0
997999,799,6.24,2,56,0
998000,949,2.37,0,62,0
998001,772,2.58,4,71,1
998002,604,1.7,3,37,1
998003,943,9.27,4,132,1
998004,219,12.94,0,44,0
998005,308,13.8,0,52,0
998006,219,13.79,5,21,1
998007,626,9.17,5,113,1
998008,616,5.6,2,103,0
998009,735,1.69,4,144,1
998010,152,4.82,3,22,1
998011,625,13.17,3,31,1
998012,221,4.3,5,58,1
998013,435,6.98,2,49,0
998014,742,11.61,4,141,1
998015,530,11.1,3,60,1
998016,445,5.7,2,82,0
998017,462,8.12,4,132,1
998018,182,7.19,0,138,0
998019,606,9.16,1,104,0
998020,11,12.17,0,103,0
998021,96,7.97,3,21,1
998022,142,0.96,0,35,0
998023,117,1.77,4,134,1
998024,996,5.78,3,141,1
998025,889,1.46,2,86,0
998026,632,7.13,5,62,1
998027,325,0.3,5,110,1
998028,331,10.32,1,100,0
998029,344,2.13,4,27,1
998030,491,10.01,1,93,0
998031,679,6.44,2,73,0
998032,285,2.89,2,91,0
998033,984,10.26,5,39,1
998034,513,10.95,4,29,1
998035,68,1.91,5,96,1
998036,152,13.98,1,104,0
998037,598,14.81,3,150,1
998038,716,7.09,3,19,1
998039,507,1.16,0,37,0
998040,727,6.65,0,150,0
998041,361,10.22,2,121,0
998042,651,0.57,2,22,1
998043,974,3.32,1,38,0
998044,767,2.83,0,17,1
998045,490,5.73,0,130,0
998046,383,12.63,0,26,1
998047,958,5.79,2,33,0
998048,155,13.87,1,38,0
998049,41,8.32,4,95,1
998050,703,5.44,3,102,1
998051,221,8.06,3,127,1
998052,776,10.4,4,98,1
998053,700,6.82,3,124,1
998054,643,10.53,2,14,1
998055,138,0.16,4,123,1
998056,442,1.38,0,122,0
998057,360,7.43,3,137,1
998058,820,8.63,1,64,0
998059,157,3.4,0,13,1
998060,580,14.66,4,42,1
998061,278,14.84,5,102,1
998062,188,14.27,3,39,1
998063,864,0.78,1,94,0
998064,312,4.46,0,102,0
998065,120,2.45,4,113,1
998066,742,9.63,5,19,1
998067,313,7.04,4,32,1
998068,869,8.19,5,114,1
998069,125,1.73,1,35,0
998070,706,12.33,3,77,1
998071,386,14.61,1,147,0
998072,699,2.65,4,130,1
998073,37,0.54,2,93,0
998074,438,5.98,0,33,0
998075,435,3.41,3,16,1
998076,78,3.2,4,118,1
998077,266,2.58,4,57,1
998078,573,11.45,2,60,0
998079,850,13.24,3,15,1
998080,938,13.38,1,74,0
998081,161,0.68,5,33,1
998082,792,2.08,2,59,0
998083,614,10.85,2,132,0
998084,538,10.4,4,128,1
998085,716,6.88,3,149,1
998086,808,13.72,4,147,1
998087,798,1.02,5,103,1
998088,848,14.14,2,29,1
998089,786,13.29,4,126,1
998090,649,6.52,2,39,0
998091,35,13.49,2,91,0
998092,981,7.06,5,116,1
998093,88,0.92,2,89,0
998094,670,10.88,3,148,1
998095,907,7.02,0,117,0
998096,388,8.97,3,113,1
998097,497,9.05,0,141,0
998098,702,2.58,3,53,1
998099,549,14.07,5,39,1
998100,774,4.45,3,45,1
998101,741,1.86,0,22,1
998102,359,5.32,2,51,0
998103,786,2.87,5,143,1
998104,81,12.04,0,28,1
998105,819,11.02,3,79,1
998106,909,9.89,1,38,0
998107,778,11.29,2,139,0
998108,836,12.81,1,37,0
998109,947,0.86,4,48,1
998110,772,4.54,3,85,1
998111,272,1.64,2,89,0
998112,573,11.32,0,132,0
998113,479,1.71,3,114,1
998114,342,4.04,0,85,0
998115,690,14.65,3,110,1
998116,888,1.68,3,75,1
998117,434,1.57,5,118,1
998118,464,8.84,3,112,1
998119,93,1.22,0,75,0
998120,782,0.71,1,56,0
998121,596,0.12,0,138,0
998122,267,9.86,1,139,0
998123,523,12.42,2,139,0
998124,152,5.93,4,32,1
998125,747,0.9,5,45,1
998126,971,6.61,0,116,0
998127,561,10.88,1,103,0
998128,529,14.95,3,120,1
998129,29,4.27,4,102,1
998130,115,2.23,4,92,1
998131,589,10.9,1,103,0
998132,319,4.2,2,81,0
998133,204,0.18,3,55,1
998134,534,2.68,0,115,0
998135,363,8.22,3,110,1
998136,382,12.91,2,48,0
998137,616,2.37,5,103,1
998138,378,6.46,3,11,1
998139,460,12.58,4,31,1
998140,216,12.27,1,76,0
998141,281,2.06,4,66,1
998142,811,13.27,2,54,0
998143,943,7.76,1,137,0
998144,646,14.79,2,139,0
998145,606,11.34,3,18,1
998146,422,5.79,3,133,1
998147,304,10.69,1,143,0
998148,787,12.68,2,116,0
998149,417,14.28,2,88,0
998150,627,4.97,1,26,1
998151,346,12.57,3,69,1
998152,148,14.42,2,44,0
998153,730,9.73,4,117,1
998154,437,12.01,2,149,0
998155,542,4.12,5,130,1
998156,303,1.28,4,138,1
998157,589,3.48,5,83,1
998158,390,14.92,2,43,0
998159,398,13.94,0,39,0
998160,138,3.61,3,16,1
998161,497,12.26,1,105,0
998162,210,5.49,5,64,1
998163,650,13.97,1,77,0
998164,602,11.58,2,114,0
998165,467,8.97,0,128,0
998166,405,2.76,5,49,1
998167,910,0.74,1,102,0
998168,742,10.03,5,59,1
998169,293,6.05,0,147,0
998170,239,14.33,3,12,1
998171,367,4.17,0,105,0
998172,459,0.14,2,147,0
998173,918,3.36,4,88,1
998174,700,12.74,4,117,1
998175,327,4.23,3,147,1
998176,906,7.76,5,131,1
998177,573,7.91,0,64,0
998178,953,12.0,5,17,1
998179,79,4.45,3,149,1
998180,367,13.45,1,85,0
998181,623,9.17,5,126,1
998182,428,14.37,4,115,1
998183,372,4.46,2,143,0
998184,283,0.95,5,65,1
998185,647,13.55,3,139,1
998186,472,0.71,3,105,1
998187,395,11.89,3,89,1
998188,214,7.52,5,60,1
998189,285,7.86,3,23,1
998190,989,13.66,1,49,0
998191,953,0.17,3,95,1
998192,916,13.77,3,32,1
998193,718,11.84,4,51,1
998194,701,0.99,1,66,0
998195,60,5.18,4,30,1
998196,287,4.61,3,74,1
998197,636,5.02,0,84,0
998198,858,6.49,0,47,0
998199,270,1.31,2,11,1
998200,185,11.8,4,39,1
998201,599,0.51,0,113,0
998202,391,1.94,1,61,0
998203,537,7.05,4,89,1
998204,862,10.4,4,18,1
998205,51,2.8,4,117,1
998206,177,13.3,1,37,0
998207,44,3.05,2,104,0
998208,254,3.91,1,120,0
998209,366,8.05,5,49,1
998210,952,5.84,3,98,1
998211,945,6.52,1,81,0
998212,968,14.59,4,84,1
998213,61,12.11,3,22,1
998214,517,14.86,3,76,1
998215,683,8.25,1,61,0
998216,746,4.98,2,21,1
998217,570,4.86,3,124,1
998218,578,2.14,1,66,0
998219,395,13.3,3,148,1
998220,306,14.86,0,103,0
998221,921,14.57,0,64,0
998222,380,12.98,1,34,0
998223,869,14.73,2,144,0
998224,117,9.57,3,100,1
998225,563,0.49,3,88,1
998226,542,4.0,5,73,1
998227,544,9.86,2,50,0
998228,971,2.39,2,31,0
998229,361,12.95,5,104,1
998230,844,5.88,2,11,1
998231,52,10.66,4,44,1
998232,748,13.91,4,15,1
998233,605,12.55,1,74,0
998234,475,0.94,2,26,1
998235,418,11.96,0,38,0
998236,957,7.07,5,94,1
998237,91,13.75,4,39,1
998238,141,11.7,4,100,1
998239,380,13.24,2,10,1
998240,347,8.58,2,126,0
998241,859,12.79,4,22,1
998242,322,3.81,5,63,1
998243,711,9.51,3,146,1
998244,775,13.24,2,75,0
998245,725,2.12,2,35,0
998246,380,10.66,2,127,0
998247,281,11.99,2,90,0
998248,280,13.06,4,128,1
998249,528,9.96,4,17,1
998250,300,1.1,2,23,1
998251,325,8.27,1,101,0
998252,723,9.05,1,27,1
998253,989,8.42,1,27,1
998254,893,8.32,2,14,1
998255,111,4.79,4,69,1
998256,70,13.74,1,133,0
998257,771,1.09,0,134,0
998258,446,1.57,0,75,0
998259,946,2.89,1,36,0
998260,506,3.97,2,111,0
998261,825,8.9,5,104,1
998262,278,5.69,2,109,0
998263,507,13.71,5,52,1
998264,393,3.56,4,106,1
998265,546,8.14,5,56,1
998266,347,5.51,0,13,1
998267,352,4.27,2,57,0
998268,502,11.29,4,64,1
998269,330,6.71,3,88,1
998270,288,11.66,3,47,1
998271,962,6.68,3,11,1
998272,160,0.35,0,138,0
998273,316,4.0,0,33,0
998274,764,0.14,5,48,1
998275,508,7.74,5,150,1
998276,271,2.98,1,88,0
998277,450,8.89,1,36,0
998278,132,12.7,2,39,0
998279,493,2.33,3,95,1
998280,502,3.35,1,12,1
998281,894,12.55,5,49,1
998282,427,11.34,3,17,1
998283,293,14.3,1,11,1
998284,111,9.11,4,12,1
998285,836,6.28,1,83,0
998286,611,9.49,3,87,1
998287,840,3.84,2,75,0
998288,941,3.85,0,63,0
998289,521,7.64,4,86,1
998290,479,5.75,4,17,1
998291,210,5.81,0,114,0
998292,368,3.54,4,63,1
998293,693,6.29,5,26,1
998294,832,14.81,5,90,1
998295,846,5.24,5,68,1
998296,513,13.38,4,39,1
998297,701,9.46,0,38,0
998298,630,10.53,1,33,0
998299,897,1.4,0,39,0
998300,677,9.74,1,46,0
